# Highest 5000 probability pixels from Results/cumulative_reduced3Dmap-8_set_1.npz
# dec,ra,distance,weight
1.570796,3.828816,1200.000000,9.08243772e+02
2.730455,2.945243,1080.000000,9.07988677e+02
2.193623,0.000000,1180.000000,9.07947481e+02
1.047198,5.792311,1070.000000,9.07407098e+02
2.000572,3.730641,1300.000000,9.07278508e+02
1.487366,3.926991,1340.000000,9.07113205e+02
0.947970,4.712389,1270.000000,9.06572997e+02
2.625576,6.126106,1040.000000,9.06427086e+02
2.625576,4.555309,1120.000000,9.06269732e+02
2.094395,4.614214,1270.000000,9.06239862e+02
0.307395,3.926991,1150.000000,9.06131494e+02
2.519224,3.534292,1160.000000,9.06126262e+02
1.141021,0.392699,1240.000000,9.05988381e+02
2.300524,4.025166,1140.000000,9.05964152e+02
2.300524,1.668971,1200.000000,9.05803979e+02
0.622368,1.701696,1290.000000,9.05477476e+02
2.193623,1.570796,1270.000000,9.05467268e+02
2.193623,3.337942,1150.000000,9.05463095e+02
2.193623,0.785398,1260.000000,9.05386702e+02
2.730455,5.694137,1180.000000,9.05381406e+02
2.834198,4.450590,1140.000000,9.05250601e+02
2.834198,0.785398,1280.000000,9.05104599e+02
0.730574,5.048988,1340.000000,9.04602219e+02
0.947970,4.319690,1280.000000,9.04449906e+02
0.730574,4.375790,1270.000000,9.04428168e+02
2.300524,4.614214,1130.000000,9.04344947e+02
0.622368,4.057891,1110.000000,9.04323527e+02
0.516016,3.298672,1100.000000,9.04241948e+02
2.519224,3.010693,1060.000000,9.04175974e+02
0.307395,0.785398,1160.000000,9.04147525e+02
0.204480,5.105088,1100.000000,9.04075068e+02
1.141021,5.694137,1220.000000,9.03929077e+02
1.047198,5.006913,1340.000000,9.03788185e+02
0.841069,4.221515,1150.000000,9.03582962e+02
1.823477,3.730641,1360.000000,9.03429506e+02
1.570796,3.436117,1310.000000,9.03304303e+02
1.403348,5.006913,1330.000000,9.03236759e+02
0.622368,6.152286,1060.000000,9.03120218e+02
1.654226,3.926991,1290.000000,9.03082201e+02
2.411019,2.356194,1000.000000,9.03038456e+02
0.411138,0.981748,1230.000000,9.02897427e+02
1.654226,0.589049,1360.000000,9.02299326e+02
3.039486,3.926991,1170.000000,9.01913975e+02
0.947970,0.392699,1170.000000,9.01784853e+02
1.570796,3.632467,1340.000000,9.01732723e+02
1.047198,2.650719,1230.000000,9.01599469e+02
1.403348,2.258020,1210.000000,9.01057010e+02
0.516016,4.555309,1090.000000,9.01001681e+02
0.841069,3.436117,1260.000000,9.00882259e+02
2.730455,0.589049,1310.000000,9.00764835e+02
1.403348,0.687223,1340.000000,9.00747043e+02
2.411019,5.722187,990.000000,9.00573701e+02
0.622368,5.628687,1140.000000,9.00373676e+02
1.487366,5.694137,1290.000000,9.00281200e+02
2.094395,3.632467,1190.000000,9.00097754e+02
2.193623,1.963495,1280.000000,9.00078535e+02
1.570796,1.865321,1230.000000,8.99961351e+02
1.318116,5.301438,1320.000000,8.99524380e+02
1.487366,5.497787,1200.000000,8.99008026e+02
1.910633,6.185011,1280.000000,8.98751384e+02
0.841069,5.595962,1060.000000,8.98356160e+02
1.738244,4.614214,1180.000000,8.98285691e+02
2.519224,5.628687,1060.000000,8.98211701e+02
0.516016,2.042035,1080.000000,8.97932060e+02
1.487366,2.159845,1290.000000,8.97828821e+02
1.047198,2.454369,1320.000000,8.97761891e+02
1.403348,3.632467,1360.000000,8.97338706e+02
1.047198,0.490874,1300.000000,8.96985521e+02
1.403348,4.810564,1330.000000,8.96926963e+02
2.625576,4.555309,1110.000000,8.96875435e+02
2.094395,2.650719,1270.000000,8.96843976e+02
1.141021,5.301438,1220.000000,8.96840412e+02
2.300524,5.988661,1160.000000,8.96765772e+02
1.654226,4.908739,1190.000000,8.96694459e+02
0.516016,5.497787,1110.000000,8.96514391e+02
0.411138,3.730641,1150.000000,8.96234374e+02
0.841069,2.061670,1240.000000,8.96131067e+02
0.947970,2.159845,1190.000000,8.95923625e+02
2.193623,5.694137,1080.000000,8.95620243e+02
2.411019,5.273388,1160.000000,8.95344266e+02
2.411019,5.273388,1160.000000,8.95344266e+02
2.094395,5.203263,1320.000000,8.95308355e+02
1.823477,0.196350,1140.000000,8.95303624e+02
2.300524,0.687223,1040.000000,8.95175956e+02
1.910633,5.988661,1230.000000,8.95161694e+02
2.000572,5.890486,1280.000000,8.95123437e+02
1.570796,5.203263,1370.000000,8.94909134e+02
1.141021,0.000000,1120.000000,8.94768063e+02
2.625576,6.126106,1030.000000,8.94442129e+02
0.947970,4.123340,1260.000000,8.94136276e+02
0.947970,4.516039,1350.000000,8.93982817e+02
1.738244,5.988661,1220.000000,8.93781763e+02
0.516016,0.157080,990.000000,8.93217038e+02
1.823477,4.908739,1370.000000,8.92631438e+02
2.000572,4.516039,1380.000000,8.92596870e+02
1.654226,2.552544,1320.000000,8.92454438e+02
2.411019,6.170986,1080.000000,8.92384206e+02
2.094395,5.988661,1190.000000,8.92188840e+02
2.730455,1.374447,1090.000000,8.92100843e+02
1.318116,1.963495,1320.000000,8.91675530e+02
1.654226,4.516039,1250.000000,8.91520445e+02
1.487366,4.123340,1330.000000,8.91383097e+02
2.094395,0.883573,1210.000000,8.91346303e+02
0.947970,3.730641,1250.000000,8.91278534e+02
2.411019,2.356194,990.000000,8.91160870e+02
1.141021,3.534292,1350.000000,8.91136850e+02
0.947970,6.086836,1240.000000,8.90675620e+02
1.403348,3.632467,1350.000000,8.90650663e+02
0.622368,4.319690,1170.000000,8.90521159e+02
1.047198,2.454369,1310.000000,8.90408048e+02
0.307395,6.021386,1220.000000,8.90324381e+02
1.141021,0.589049,1190.000000,8.90293085e+02
0.730574,3.478192,1190.000000,8.90146850e+02
0.730574,3.478192,1190.000000,8.90146850e+02
1.047198,0.490874,1290.000000,8.89470616e+02
0.411138,6.086836,1030.000000,8.89364200e+02
1.570796,1.079922,1190.000000,8.89297644e+02
1.654226,1.963495,1250.000000,8.89224214e+02
1.318116,5.497787,1180.000000,8.88922717e+02
1.141021,1.570796,1360.000000,8.88808560e+02
1.570796,5.595962,1340.000000,8.88736991e+02
1.403348,0.098175,1250.000000,8.88604556e+02
0.622368,4.581489,1060.000000,8.88546140e+02
2.937112,2.748894,1050.000000,8.88511341e+02
2.193623,4.908739,1380.000000,8.88302413e+02
2.193623,4.908739,1380.000000,8.88302413e+02
1.230959,0.883573,1300.000000,8.88275493e+02
0.730574,5.048988,1320.000000,8.88271060e+02
2.411019,1.009798,1200.000000,8.88078754e+02
1.047198,0.687223,1200.000000,8.88073132e+02
2.094395,1.668971,1260.000000,8.88021198e+02
1.403348,0.490874,1250.000000,8.87795809e+02
1.487366,5.890486,1370.000000,8.87500660e+02
1.570796,4.417865,1330.000000,8.87389403e+02
2.300524,0.883573,1080.000000,8.87345119e+02
1.047198,1.472622,1250.000000,8.87320434e+02
1.487366,1.767146,1290.000000,8.87080494e+02
1.738244,0.883573,1400.000000,8.87062283e+02
2.300524,1.472622,1250.000000,8.87051304e+02
1.403348,5.203263,1240.000000,8.86992387e+02
1.403348,5.203263,1240.000000,8.86992387e+02
0.841069,6.185011,1140.000000,8.86981899e+02
0.730574,6.170986,1080.000000,8.86939762e+02
1.047198,1.276272,1380.000000,8.86787782e+02
2.411019,0.560999,1130.000000,8.86559709e+02
2.193623,4.123340,1180.000000,8.86480870e+02
2.000572,6.086836,1200.000000,8.86256037e+02
2.625576,3.612832,1200.000000,8.86140817e+02
2.834198,4.450590,1120.000000,8.85565340e+02
2.193623,0.981748,1200.000000,8.85436083e+02
0.947970,1.374447,1120.000000,8.85370863e+02
1.570796,3.436117,1280.000000,8.85138557e+02
2.193623,5.694137,1070.000000,8.85051233e+02
2.519224,0.392699,1280.000000,8.85035895e+02
1.654226,0.392699,1290.000000,8.84620563e+02
1.654226,0.392699,1290.000000,8.84620563e+02
0.622368,0.916298,1150.000000,8.84414722e+02
0.622368,0.916298,1150.000000,8.84414722e+02
1.738244,1.472622,1250.000000,8.84408874e+02
2.193623,2.748894,1220.000000,8.84227747e+02
2.519224,0.130900,1060.000000,8.84217213e+02
2.519224,0.130900,1060.000000,8.84217213e+02
0.622368,3.272492,1170.000000,8.84169339e+02
1.403348,2.061670,1280.000000,8.84060906e+02
1.318116,5.301438,1300.000000,8.83954184e+02
0.307395,3.926991,1130.000000,8.83829481e+02
2.411019,3.478192,950.000000,8.83699753e+02
2.300524,5.203263,1200.000000,8.83631479e+02
0.516016,5.183628,1010.000000,8.83346676e+02
1.738244,4.810564,1270.000000,8.83241221e+02
1.230959,0.687223,1230.000000,8.83236570e+02
1.487366,4.123340,1320.000000,8.82649630e+02
2.411019,1.682996,1050.000000,8.82405470e+02
1.738244,0.098175,1330.000000,8.81974749e+02
1.047198,0.490874,1280.000000,8.81938433e+02
2.094395,2.650719,1250.000000,8.81431969e+02
2.519224,5.105088,1260.000000,8.81356732e+02
2.094395,5.792311,1220.000000,8.81284224e+02
0.841069,1.668971,1320.000000,8.81110120e+02
1.141021,1.570796,1350.000000,8.80906689e+02
2.000572,3.926991,1300.000000,8.80562059e+02
0.622368,1.963495,1050.000000,8.80546298e+02
2.094395,4.417865,1310.000000,8.80420521e+02
1.318116,3.926991,1400.000000,8.80369300e+02
0.730574,5.946586,1070.000000,8.80325064e+02
1.570796,4.417865,1320.000000,8.80126164e+02
0.947970,4.319690,1250.000000,8.79872538e+02
2.000572,4.319690,1210.000000,8.79634902e+02
1.230959,0.098175,1270.000000,8.79458066e+02
2.000572,2.159845,1240.000000,8.79292077e+02
3.039486,5.497787,1060.000000,8.79185159e+02
2.094395,1.276272,1340.000000,8.79128295e+02
1.318116,4.712389,1190.000000,8.79023586e+02
1.487366,0.392699,1320.000000,8.78940716e+02
1.823477,0.392699,1270.000000,8.78523261e+02
1.047198,0.687223,1190.000000,8.78480163e+02
2.193623,0.785398,1230.000000,8.78265264e+02
1.823477,0.785398,1230.000000,8.78187842e+02
2.094395,2.454369,1200.000000,8.78180311e+02
2.000572,2.552544,1280.000000,8.78129905e+02
1.654226,5.497787,1310.000000,8.77889383e+02
1.910633,3.632467,1140.000000,8.77724691e+02
2.625576,0.471239,1360.000000,8.77466514e+02
1.318116,0.785398,1350.000000,8.77328273e+02
1.570796,4.025166,1300.000000,8.77231089e+02
1.047198,2.847068,1400.000000,8.77221105e+02
1.823477,4.908739,1350.000000,8.76992601e+02
2.730455,3.337942,1030.000000,8.76859561e+02
2.300524,0.883573,1070.000000,8.76731337e+02
1.230959,1.079922,1330.000000,8.76536913e+02
0.730574,2.804993,1100.000000,8.76488486e+02
1.487366,1.178097,1400.000000,8.76370832e+02
2.193623,2.748894,1210.000000,8.75876367e+02
2.094395,3.436117,1190.000000,8.75832807e+02
0.841069,3.239767,1340.000000,8.75267734e+02
0.516016,5.811946,970.000000,8.75101395e+02
0.730574,5.273388,1180.000000,8.74870923e+02
0.730574,5.722187,1040.000000,8.74572424e+02
1.047198,0.490874,1270.000000,8.74389346e+02
2.000572,0.785398,1080.000000,8.74183815e+02
2.193623,1.963495,1250.000000,8.74097587e+02
1.910633,0.294524,1300.000000,8.74015140e+02
1.230959,0.687223,1220.000000,8.73948528e+02
2.519224,4.581489,1020.000000,8.73935036e+02
0.841069,4.221515,1120.000000,8.73822096e+02
0.730574,3.253792,1210.000000,8.73789712e+02
2.000572,2.748894,1220.000000,8.73113679e+02
1.230959,3.436117,1380.000000,8.73075884e+02
0.307395,0.785398,1130.000000,8.72851366e+02
1.141021,1.767146,1310.000000,8.72680148e+02
1.141021,1.767146,1310.000000,8.72680148e+02
0.947970,0.785398,1200.000000,8.72545046e+02
0.204480,4.319690,1200.000000,8.72434881e+02
2.000572,4.712389,1270.000000,8.71992984e+02
1.570796,2.258020,1250.000000,8.71897445e+02
1.403348,1.472622,1280.000000,8.71859283e+02
2.193623,5.890486,1090.000000,8.71840734e+02
0.841069,0.687223,1050.000000,8.71728463e+02
1.318116,0.981748,1280.000000,8.71358947e+02
1.318116,0.981748,1280.000000,8.71358947e+02
2.094395,4.417865,1300.000000,8.71335468e+02
0.947970,2.356194,1220.000000,8.71303676e+02
1.654226,4.123340,1390.000000,8.71215277e+02
1.654226,4.123340,1390.000000,8.71215277e+02
0.947970,3.926991,1130.000000,8.71185595e+02
2.300524,2.650719,1040.000000,8.71127159e+02
1.047198,4.025166,1200.000000,8.70952340e+02
1.047198,6.185011,1100.000000,8.70787355e+02
2.300524,1.472622,1230.000000,8.70622920e+02
2.094395,2.454369,1190.000000,8.70382702e+02
0.411138,2.552544,1370.000000,8.70211443e+02
0.947970,3.337942,1170.000000,8.69745696e+02
2.937112,1.178097,1250.000000,8.69694070e+02
1.570796,1.276272,1180.000000,8.69624488e+02
2.094395,3.239767,1250.000000,8.69500251e+02
2.000572,1.570796,1320.000000,8.69480508e+02
0.841069,2.061670,1210.000000,8.69102356e+02
1.570796,5.792311,1370.000000,8.68607217e+02
2.625576,4.555309,1080.000000,8.68493657e+02
1.654226,4.908739,1160.000000,8.68450917e+02
2.300524,5.006913,1240.000000,8.68255236e+02
2.730455,4.123340,1050.000000,8.68015019e+02
1.910633,3.828816,1160.000000,8.67994658e+02
2.193623,3.730641,1100.000000,8.67198391e+02
2.193623,4.908739,1350.000000,8.67048139e+02
0.947970,1.178097,1180.000000,8.66953446e+02
1.570796,3.632467,1280.000000,8.66836128e+02
0.307395,0.261799,970.000000,8.66763495e+02
0.841069,3.828816,1040.000000,8.66380901e+02
1.570796,3.436117,1250.000000,8.66298358e+02
1.487366,0.981748,1170.000000,8.66204373e+02
1.230959,4.417865,1290.000000,8.66178537e+02
2.834198,0.261799,1290.000000,8.66164868e+02
2.094395,3.436117,1180.000000,8.65848081e+02
1.230959,3.436117,1370.000000,8.65638940e+02
0.730574,4.824589,1040.000000,8.65357061e+02
0.947970,0.000000,1100.000000,8.65263996e+02
1.823477,0.196350,1110.000000,8.64931432e+02
2.300524,4.025166,1100.000000,8.64756666e+02
0.102106,2.356194,1070.000000,8.64733884e+02
1.570796,5.988661,1210.000000,8.64709871e+02
0.622368,2.748894,1110.000000,8.64668174e+02
0.516016,2.984513,1120.000000,8.64646486e+02
2.519224,5.366887,1100.000000,8.64479609e+02
1.230959,1.472622,1280.000000,8.64284487e+02
0.730574,6.170986,1060.000000,8.64264299e+02
1.047198,5.595962,1160.000000,8.63903463e+02
2.193623,2.356194,1060.000000,8.63726843e+02
2.625576,5.183628,1030.000000,8.63674631e+02
0.730574,5.048988,1290.000000,8.63620546e+02
0.841069,4.810564,1140.000000,8.63560046e+02
1.403348,3.632467,1310.000000,8.63524914e+02
1.230959,3.632467,1390.000000,8.63482172e+02
1.230959,3.632467,1390.000000,8.63482172e+02
1.047198,0.294524,1230.000000,8.63470716e+02
0.841069,1.668971,1300.000000,8.63366346e+02
1.570796,2.258020,1240.000000,8.63351343e+02
2.000572,4.712389,1260.000000,8.63293467e+02
1.654226,5.497787,1290.000000,8.62767768e+02
2.300524,1.472622,1220.000000,8.62379182e+02
2.300524,1.865321,1100.000000,8.62094068e+02
0.730574,4.151390,1070.000000,8.61509239e+02
1.738244,2.061670,1260.000000,8.61412944e+02
1.047198,3.632467,1110.000000,8.61303543e+02
2.411019,1.907396,1100.000000,8.61117523e+02
2.411019,1.907396,1100.000000,8.61117523e+02
2.411019,1.682996,1030.000000,8.61098650e+02
1.570796,1.079922,1160.000000,8.61086739e+02
0.841069,1.865321,1110.000000,8.61010563e+02
1.823477,1.963495,1370.000000,8.60916072e+02
1.654226,0.589049,1290.000000,8.60906640e+02
1.487366,1.767146,1250.000000,8.60611475e+02
2.625576,2.042035,950.000000,8.60474496e+02
2.625576,2.042035,950.000000,8.60474496e+02
2.000572,5.301438,1110.000000,8.60212038e+02
0.622368,4.319690,1140.000000,8.59930251e+02
2.193623,4.908739,1340.000000,8.59904230e+02
1.487366,4.908739,1200.000000,8.59817138e+02
0.307395,2.356194,1180.000000,8.58847871e+02
2.193623,3.141593,1150.000000,8.58316973e+02
2.937112,5.105088,1180.000000,8.58078980e+02
2.193623,3.534292,1140.000000,8.57969525e+02
2.730455,2.552544,1020.000000,8.57957670e+02
2.834198,6.021386,1250.000000,8.57648264e+02
1.487366,5.301438,1280.000000,8.57284130e+02
1.487366,5.301438,1280.000000,8.57284130e+02
0.204480,2.748894,1120.000000,8.57230253e+02
1.910633,3.436117,1290.000000,8.57220916e+02
1.141021,4.908739,1320.000000,8.57039714e+02
1.738244,2.650719,1350.000000,8.56930464e+02
0.730574,5.497787,1260.000000,8.56857986e+02
1.487366,6.086836,1190.000000,8.56385358e+02
0.841069,5.203263,1350.000000,8.56182536e+02
1.141021,0.000000,1080.000000,8.56040734e+02
0.307395,4.450590,1250.000000,8.55966806e+02
1.738244,0.490874,1320.000000,8.55679323e+02
2.730455,3.730641,1070.000000,8.55613208e+02
2.300524,2.258020,1090.000000,8.55327186e+02
1.230959,0.687223,1200.000000,8.55321641e+02
2.834198,2.356194,1030.000000,8.54824955e+02
2.094395,5.399612,1240.000000,8.54782950e+02
1.823477,0.196350,1100.000000,8.54762748e+02
1.570796,0.098175,1400.000000,8.54327504e+02
1.654226,5.105088,1350.000000,8.54283550e+02
1.823477,4.319690,1200.000000,8.54282114e+02
1.823477,4.319690,1200.000000,8.54282114e+02
1.318116,4.712389,1160.000000,8.54150246e+02
0.516016,4.241150,1220.000000,8.54124440e+02
2.094395,3.239767,1230.000000,8.54101421e+02
2.300524,3.828816,1060.000000,8.54045413e+02
2.411019,4.151390,1050.000000,8.53663552e+02
2.094395,5.203263,1270.000000,8.53587995e+02
2.094395,1.472622,1390.000000,8.53378593e+02
1.047198,5.792311,1020.000000,8.53049888e+02
1.403348,5.792311,1290.000000,8.52823253e+02
0.102106,2.356194,1060.000000,8.52810383e+02
1.487366,5.694137,1220.000000,8.52507745e+02
0.841069,0.883573,1090.000000,8.52358512e+02
2.193623,2.945243,1220.000000,8.52261043e+02
1.047198,3.828816,1090.000000,8.52099201e+02
0.307395,0.785398,1110.000000,8.52005638e+02
1.047198,2.847068,1360.000000,8.51590142e+02
2.193623,5.497787,1380.000000,8.51513565e+02
2.300524,5.006913,1220.000000,8.51413541e+02
0.516016,4.869469,1200.000000,8.51100288e+02
1.047198,3.436117,1350.000000,8.51012696e+02
1.654226,1.374447,1200.000000,8.50994115e+02
1.570796,4.417865,1280.000000,8.50747047e+02
2.411019,5.946586,1140.000000,8.50514557e+02
2.000572,4.319690,1180.000000,8.50424057e+02
1.141021,3.337942,1320.000000,8.50385615e+02
0.516016,2.670354,1040.000000,8.50315312e+02
1.141021,5.694137,1160.000000,8.50016882e+02
0.516016,1.099557,1000.000000,8.49566557e+02
0.730574,4.375790,1210.000000,8.49225060e+02
1.823477,0.000000,1170.000000,8.48763594e+02
0.841069,6.185011,1100.000000,8.48733051e+02
2.193623,3.337942,1090.000000,8.48727314e+02
1.487366,4.319690,1170.000000,8.48618261e+02
2.094395,3.828816,1090.000000,8.48255440e+02
0.947970,4.908739,1270.000000,8.48254930e+02
2.193623,1.963495,1220.000000,8.48007725e+02
2.937112,0.392699,1400.000000,8.48005263e+02
1.230959,1.865321,1180.000000,8.47855528e+02
0.204480,1.178097,1000.000000,8.47796579e+02
2.519224,0.130900,1030.000000,8.47715762e+02
0.841069,0.687223,1030.000000,8.47624712e+02
0.841069,0.687223,1030.000000,8.47624712e+02
1.141021,0.785398,1080.000000,8.47567792e+02
1.230959,5.399612,1270.000000,8.47550957e+02
1.570796,1.865321,1170.000000,8.47456120e+02
0.411138,0.589049,990.000000,8.47421798e+02
1.738244,0.294524,1060.000000,8.46677026e+02
1.141021,5.890486,1340.000000,8.46649123e+02
0.411138,4.908739,1040.000000,8.46228113e+02
2.730455,2.552544,1010.000000,8.45471272e+02
1.910633,5.203263,1200.000000,8.45376965e+02
2.094395,5.988661,1140.000000,8.45030011e+02
0.947970,5.301438,1110.000000,8.44978144e+02
1.487366,1.963495,1260.000000,8.44483730e+02
1.570796,2.061670,1290.000000,8.44340810e+02
0.307395,1.308997,1240.000000,8.44321833e+02
1.654226,0.196350,1040.000000,8.44078762e+02
0.841069,0.098175,1000.000000,8.43967974e+02
2.193623,5.497787,1370.000000,8.43946282e+02
1.047198,1.865321,1090.000000,8.43679438e+02
0.841069,0.490874,1070.000000,8.43591192e+02
1.654226,2.159845,1260.000000,8.43365352e+02
1.230959,3.436117,1340.000000,8.43180892e+02
1.047198,3.043418,1370.000000,8.43140002e+02
2.834198,0.261799,1260.000000,8.42986535e+02
1.230959,1.079922,1290.000000,8.42615083e+02
1.047198,3.632467,1090.000000,8.42447475e+02
0.411138,3.730641,1100.000000,8.42430200e+02
1.047198,1.276272,1320.000000,8.42211779e+02
2.411019,1.009798,1150.000000,8.42123866e+02
2.411019,1.009798,1150.000000,8.42123866e+02
1.823477,1.963495,1340.000000,8.42073843e+02
1.141021,4.908739,1300.000000,8.42019762e+02
0.730574,1.234197,1020.000000,8.41893315e+02
0.841069,2.061670,1180.000000,8.41892196e+02
2.193623,3.926991,1160.000000,8.41622328e+02
0.204480,4.319690,1170.000000,8.41559377e+02
2.411019,4.151390,1040.000000,8.41461186e+02
0.947970,3.337942,1140.000000,8.40546754e+02
0.841069,5.595962,1010.000000,8.40236228e+02
2.519224,5.105088,1210.000000,8.40101629e+02
2.300524,3.436117,1080.000000,8.40022629e+02
1.230959,5.006913,1400.000000,8.39789156e+02
2.300524,4.417865,980.000000,8.39421312e+02
0.730574,0.112200,1020.000000,8.39362778e+02
2.300524,4.614214,1070.000000,8.39300968e+02
0.516016,5.811946,940.000000,8.39181640e+02
2.000572,3.337942,1300.000000,8.38879365e+02
0.307395,4.450590,1230.000000,8.38835540e+02
0.730574,5.048988,1260.000000,8.38800913e+02
2.300524,5.792311,960.000000,8.38758836e+02
0.622368,4.057891,1050.000000,8.38530882e+02
2.094395,4.614214,1200.000000,8.38530479e+02
1.823477,0.785398,1180.000000,8.38235590e+02
1.910633,3.632467,1100.000000,8.37851317e+02
0.622368,0.654498,980.000000,8.37843559e+02
2.519224,3.272492,1040.000000,8.37662955e+02
1.654226,2.945243,1240.000000,8.37644521e+02
1.910633,2.650719,1220.000000,8.37629237e+02
2.519224,1.963495,1170.000000,8.37617854e+02
1.570796,1.276272,1140.000000,8.37479618e+02
1.318116,4.712389,1140.000000,8.37391409e+02
0.841069,2.454369,1010.000000,8.37154450e+02
2.300524,2.258020,1070.000000,8.36937324e+02
2.411019,6.170986,1030.000000,8.36853116e+02
0.411138,6.086836,990.000000,8.36845702e+02
1.654226,2.552544,1250.000000,8.36422263e+02
1.230959,5.988661,1280.000000,8.36403261e+02
0.947970,6.086836,1170.000000,8.36382654e+02
2.300524,5.988661,1100.000000,8.36368019e+02
0.622368,1.701696,1190.000000,8.36154838e+02
1.403348,4.025166,1380.000000,8.35959203e+02
0.516016,4.241150,1200.000000,8.35910724e+02
0.622368,3.010693,990.000000,8.35841262e+02
0.730574,1.907396,1140.000000,8.35800387e+02
2.625576,0.471239,1300.000000,8.35422664e+02
2.519224,0.392699,1220.000000,8.35276873e+02
2.834198,0.261799,1250.000000,8.35193993e+02
1.047198,5.595962,1130.000000,8.35157189e+02
1.141021,3.730641,1040.000000,8.35152772e+02
1.910633,2.061670,1350.000000,8.35015588e+02
2.094395,4.417865,1260.000000,8.34992694e+02
2.519224,4.057891,1110.000000,8.34510824e+02
1.654226,1.963495,1190.000000,8.34446501e+02
1.823477,3.534292,1370.000000,8.34249925e+02
1.141021,3.337942,1300.000000,8.34236132e+02
1.654226,4.123340,1330.000000,8.34145407e+02
2.000572,4.516039,1300.000000,8.34125540e+02
0.947970,5.694137,950.000000,8.34065606e+02
1.487366,3.141593,1300.000000,8.33811447e+02
1.738244,2.847068,1280.000000,8.33479517e+02
1.738244,2.847068,1280.000000,8.33479517e+02
1.910633,4.417865,1310.000000,8.33294798e+02
1.654226,5.890486,1340.000000,8.33269465e+02
1.654226,1.374447,1180.000000,8.33173190e+02
2.834198,6.021386,1220.000000,8.33161743e+02
2.300524,0.294524,1140.000000,8.33027087e+02
2.937112,4.319690,1060.000000,8.32520039e+02
1.570796,3.828816,1110.000000,8.32437101e+02
1.230959,2.847068,1370.000000,8.32374723e+02
1.570796,0.294524,1180.000000,8.32088232e+02
1.910633,5.006913,1250.000000,8.31908145e+02
2.193623,4.908739,1300.000000,8.31036379e+02
1.487366,5.105088,1180.000000,8.30842648e+02
0.730574,4.375790,1190.000000,8.30743872e+02
1.910633,0.294524,1250.000000,8.30189638e+02
2.300524,0.490874,1250.000000,8.30081877e+02
0.730574,5.273388,1130.000000,8.29739204e+02
1.823477,4.908739,1290.000000,8.29566502e+02
2.193623,3.337942,1070.000000,8.29526864e+02
1.910633,5.203263,1180.000000,8.29313905e+02
1.570796,5.988661,1170.000000,8.29264330e+02
2.937112,0.392699,1370.000000,8.29083946e+02
1.570796,1.472622,1220.000000,8.28790488e+02
1.141021,5.105088,1360.000000,8.28778484e+02
2.094395,3.632467,1110.000000,8.28668057e+02
1.910633,2.650719,1210.000000,8.28551141e+02
1.047198,4.810564,1320.000000,8.28197982e+02
1.047198,6.185011,1050.000000,8.27973163e+02
0.841069,4.025166,1050.000000,8.27701776e+02
1.318116,1.963495,1240.000000,8.27649229e+02
1.570796,0.490874,1040.000000,8.27557976e+02
1.230959,5.203263,1400.000000,8.27033010e+02
3.039486,0.785398,1200.000000,8.26863546e+02
1.047198,2.650719,1140.000000,8.26836652e+02
1.654226,1.178097,1370.000000,8.26815240e+02
1.570796,4.025166,1230.000000,8.26777163e+02
0.947970,5.301438,1090.000000,8.26673274e+02
1.403348,5.006913,1230.000000,8.26483053e+02
1.318116,0.589049,1050.000000,8.26186072e+02
1.403348,1.865321,1210.000000,8.26025538e+02
1.487366,1.570796,1060.000000,8.26012527e+02
1.823477,2.159845,1370.000000,8.25940417e+02
1.047198,4.614214,1250.000000,8.25867274e+02
1.318116,4.516039,1400.000000,8.25779487e+02
1.230959,2.061670,1330.000000,8.25777179e+02
2.834198,4.450590,1060.000000,8.25747812e+02
1.318116,1.178097,1300.000000,8.25542841e+02
1.654226,4.516039,1170.000000,8.25398566e+02
1.654226,4.516039,1170.000000,8.25398566e+02
1.738244,1.668971,1390.000000,8.25123768e+02
1.738244,1.668971,1390.000000,8.25123768e+02
2.000572,2.159845,1170.000000,8.24932880e+02
2.730455,2.945243,1010.000000,8.24888275e+02
2.193623,2.748894,1150.000000,8.24803612e+02
1.654226,5.694137,1370.000000,8.24647328e+02
1.738244,3.239767,1280.000000,8.24625611e+02
2.193623,1.374447,1350.000000,8.24564223e+02
1.230959,4.025166,1360.000000,8.24454387e+02
2.193623,6.086836,1060.000000,8.24258481e+02
1.654226,1.374447,1170.000000,8.24238119e+02
1.141021,3.926991,1030.000000,8.23885001e+02
1.570796,3.828816,1100.000000,8.23830381e+02
1.654226,2.945243,1220.000000,8.23765869e+02
1.654226,2.945243,1220.000000,8.23765869e+02
2.519224,4.057891,1100.000000,8.23764369e+02
1.487366,0.392699,1240.000000,8.23579562e+02
1.738244,2.061670,1210.000000,8.23546542e+02
1.570796,1.079922,1120.000000,8.23352363e+02
2.094395,3.239767,1190.000000,8.22931702e+02
0.307395,4.974188,1020.000000,8.22901760e+02
2.519224,1.963495,1150.000000,8.22631976e+02
0.947970,1.178097,1130.000000,8.22589397e+02
1.823477,0.785398,1160.000000,8.22102496e+02
1.570796,2.061670,1260.000000,8.22012645e+02
0.947970,5.694137,940.000000,8.21979568e+02
1.487366,1.178097,1320.000000,8.21954144e+02
1.487366,1.963495,1230.000000,8.21836627e+02
2.300524,4.810564,1190.000000,8.21618996e+02
1.487366,4.712389,1320.000000,8.21547564e+02
0.622368,0.392699,1010.000000,8.21534813e+02
2.193623,4.712389,1310.000000,8.21227523e+02
