# Highest 5000 probability pixels from Results/cumulative_reduced3Dmap-8_set_1.npz
# dec,ra,distance,weight
1.738244,0.294524,7.000000,2.35747264e+04
1.738244,0.294524,7.000000,2.35747264e+04
1.738244,0.294524,7.000000,2.35747264e+04
0.947970,1.374447,7.000000,2.35707925e+04
2.300524,2.454369,7.000000,2.35485800e+04
2.300524,2.454369,7.000000,2.35485800e+04
2.300524,2.454369,7.000000,2.35485800e+04
2.300524,2.454369,7.000000,2.35485800e+04
0.307395,3.926991,7.000000,2.35243874e+04
0.307395,3.926991,7.000000,2.35243874e+04
0.307395,3.926991,7.000000,2.35243874e+04
2.834198,4.974188,7.000000,2.35117833e+04
2.834198,4.974188,7.000000,2.35117833e+04
2.834198,4.974188,7.000000,2.35117833e+04
2.730455,6.086836,7.000000,2.35054251e+04
2.730455,6.086836,7.000000,2.35054251e+04
2.730455,6.086836,7.000000,2.35054251e+04
0.841069,0.294524,6.000000,2.35015838e+04
0.841069,0.294524,6.000000,2.35015838e+04
0.204480,2.748894,7.000000,2.34996517e+04
1.403348,5.399612,7.000000,2.34847607e+04
